USC00351862;19530820;289;139;1953;8;20;21.4;476
USC00351862;19530821;228;72;1953;8;21;15;477
USC00351862;19530822;256;67;1953;8;22;16.15;478
USC00351862;19530823;256;139;1953;8;23;19.75;479
USC00351862;19530824;211;78;1953;8;24;14.45;480
USC00351862;19530825;200;100;1953;8;25;15;481
USC00351862;19530826;167;133;1953;8;26;15;482
USC00351862;19530827;189;128;1953;8;27;15.85;483
USC00351862;19530828;211;128;1953;8;28;16.95;484
USC00351862;19530829;150;117;1953;8;29;13.35;485
USC00351862;19530830;239;89;1953;8;30;16.4;486
USC00351862;19530831;244;117;1953;8;31;18.05;487
USC00351862;19530901;206;139;1953;9;1;17.25;488
USC00351862;19530902;250;133;1953;9;2;19.15;489
USC00351862;19530903;256;139;1953;9;3;19.75;490
USC00351862;19530904;306;122;1953;9;4;21.4;491
USC00351862;19530905;322;100;1953;9;5;21.1;492
USC00351862;19530906;311;106;1953;9;6;20.85;493
USC00351862;19530907;244;139;1953;9;7;19.15;494
USC00351862;19530908;200;144;1953;9;8;17.2;495
USC00351862;19530909;244;83;1953;9;9;16.35;496
USC00351862;19530910;272;67;1953;9;10;16.95;497
USC00351862;19530911;311;111;1953;9;11;21.1;498
USC00351862;19530912;239;94;1953;9;12;16.65;499
USC00351862;19530913;250;106;1953;9;13;17.8;500
USC00351862;19530914;289;117;1953;9;14;20.3;501
USC00351862;19530915;294;89;1953;9;15;19.15;502
USC00351862;19530916;283;100;1953;9;16;19.15;503
USC00351862;19530917;211;67;1953;9;17;13.9;504
USC00351862;19530918;228;100;1953;9;18;16.4;505
USC00351862;19530919;267;122;1953;9;19;19.45;506
USC00351862;19530920;239;89;1953;9;20;16.4;507
USC00351862;19530921;294;106;1953;9;21;20;508
USC00351862;19530922;211;128;1953;9;22;16.95;509
USC00351862;19530923;194;100;1953;9;23;14.7;510
USC00351862;19530924;228;44;1953;9;24;13.6;511
USC00351862;19530925;239;28;1953;9;25;13.35;512
USC00351862;19530926;222;33;1953;9;26;12.75;513
USC00351862;19530927;233;111;1953;9;27;17.2;514
USC00351862;19530928;211;89;1953;9;28;15;515
USC00351862;19530929;194;28;1953;9;29;11.1;516
USC00351862;19530930;189;133;1953;9;30;16.1;517
USC00351862;19531001;144;83;1953;10;1;11.35;518
USC00351862;19531002;144;50;1953;10;2;9.7;519
